timestamp,value,classification,date,sentiment_score,value_7d,value_30d,daily_change,volatility_7d,next_class
2023-04-07 05:30:00+00:00,64,Greed,2023-04-07,75,62.57142857142857,57.06666666666667,1.0,1.3451854182689977,Greed
2023-04-08 05:30:00+00:00,61,Greed,2023-04-08,75,62.57142857142857,57.63333333333333,-3.0,1.632993161855369,Greed
2023-04-09 05:30:00+00:00,61,Greed,2023-04-09,75,62.285714285714285,58.53333333333333,0.0,1.3801311186846101,Greed
2023-04-10 05:30:00+00:00,62,Greed,2023-04-10,75,62.142857142857146,59.5,1.0,1.463850109422707,Greed
2023-04-11 05:30:00+00:00,68,Greed,2023-04-11,75,63.0,60.666666666666664,6.0,2.672612419124193,Greed
2023-04-12 05:30:00+00:00,65,Greed,2023-04-12,75,63.42857142857143,61.2,-3.0,3.047247001100176,Greed
2023-04-13 05:30:00+00:00,61,Greed,2023-04-13,75,63.142857142857146,61.36666666666667,-4.0,3.450327796711732,Greed
2023-04-14 05:30:00+00:00,68,Greed,2023-04-14,75,63.714285714285715,61.96666666666667,7.0,4.429339411136535,Greed
2023-04-15 05:30:00+00:00,68,Greed,2023-04-15,75,64.71428571428571,62.5,0.0,4.163331998932233,Greed
2023-04-16 05:30:00+00:00,68,Greed,2023-04-16,75,65.71428571428571,63.06666666666667,0.0,4.163331998932233,Greed
2023-04-17 05:30:00+00:00,69,Greed,2023-04-17,75,66.71428571428571,63.233333333333334,1.0,4.163331998932233,Greed
2023-04-18 05:30:00+00:00,58,Greed,2023-04-18,75,65.28571428571429,63.06666666666667,-11.0,5.503245795502324,Greed
2023-04-19 05:30:00+00:00,63,Greed,2023-04-19,75,65.0,62.96666666666667,5.0,5.936168397046614,Neutral
2023-04-20 05:30:00+00:00,52,Neutral,2023-04-20,50,63.714285714285715,62.43333333333333,-11.0,7.134757312253979,Neutral
2023-04-21 05:30:00+00:00,50,Neutral,2023-04-21,50,61.142857142857146,62.03333333333333,-2.0,6.133436852128448,Neutral
2023-04-22 05:30:00+00:00,53,Neutral,2023-04-22,50,59.0,61.9,3.0,6.440201120787315,Greed
2023-04-23 05:30:00+00:00,56,Greed,2023-04-23,75,57.285714285714285,61.733333333333334,3.0,6.701101544131503,Neutral
2023-04-24 05:30:00+00:00,53,Neutral,2023-04-24,50,55.0,61.36666666666667,-3.0,6.600865744084504,Neutral
2023-04-25 05:30:00+00:00,53,Neutral,2023-04-25,50,54.285714285714285,61.0,0.0,5.376314900074364,Greed
2023-04-26 05:30:00+00:00,56,Greed,2023-04-26,75,53.285714285714285,60.733333333333334,3.0,5.066228051190192,Greed
2023-04-27 05:30:00+00:00,59,Greed,2023-04-27,75,54.285714285714285,60.733333333333334,3.0,2.645751311064536,Greed
2023-04-28 05:30:00+00:00,64,Greed,2023-04-28,75,56.285714285714285,60.96666666666667,5.0,2.645751311064536,Greed
2023-04-29 05:30:00+00:00,64,Greed,2023-04-29,75,57.857142857142854,61.1,0.0,2.6992062325272586,Greed
2023-04-30 05:30:00+00:00,60,Greed,2023-04-30,75,58.42857142857143,61.0,-4.0,3.309438162646443,Greed
2023-05-01 05:30:00+00:00,63,Greed,2023-05-01,75,59.857142857142854,61.06666666666667,3.0,2.9920529661723343,Greed
2023-05-02 05:30:00+00:00,55,Greed,2023-05-02,75,60.142857142857146,60.8,-8.0,4.680252333449727,Greed
2023-05-03 05:30:00+00:00,64,Greed,2023-05-03,75,61.285714285714285,60.833333333333336,9.0,5.698788509515876,Greed
2023-05-04 05:30:00+00:00,64,Greed,2023-05-04,75,62.0,60.9,0.0,5.648430038936626,Greed
2023-05-05 05:30:00+00:00,61,Greed,2023-05-05,75,61.57142857142857,60.86666666666667,-3.0,5.442338432975969,Greed
2023-05-06 05:30:00+00:00,60,Greed,2023-05-06,75,61.0,60.766666666666666,-1.0,5.442338432975969,Greed
2023-05-07 05:30:00+00:00,64,Greed,2023-05-07,75,61.57142857142857,60.766666666666666,4.0,5.442338432975969,Greed
2023-05-08 05:30:00+00:00,60,Greed,2023-05-08,75,61.142857142857146,60.733333333333334,-4.0,5.563486402641842,Neutral
2023-05-09 05:30:00+00:00,51,Neutral,2023-05-09,50,60.57142857142857,60.4,-9.0,5.798193478924908,Neutral
2023-05-10 05:30:00+00:00,52,Neutral,2023-05-10,50,58.857142857142854,60.06666666666667,1.0,4.151878519188025,Neutral
2023-05-11 05:30:00+00:00,52,Neutral,2023-05-11,50,57.142857142857146,59.53333333333333,0.0,4.151878519188025,Neutral
2023-05-12 05:30:00+00:00,49,Neutral,2023-05-12,50,55.42857142857143,59.0,-3.0,4.151878519188025,Neutral
2023-05-13 05:30:00+00:00,48,Neutral,2023-05-13,50,53.714285714285715,58.56666666666667,-1.0,4.151878519188025,Neutral
2023-05-14 05:30:00+00:00,48,Neutral,2023-05-14,50,51.42857142857143,57.9,0.0,3.4503277967117296,Neutral
2023-05-15 05:30:00+00:00,50,Neutral,2023-05-15,50,50.0,57.3,2.0,3.6903993847614016,Neutral
2023-05-16 05:30:00+00:00,54,Neutral,2023-05-16,50,50.42857142857143,56.833333333333336,4.0,2.2253945610566834,Neutral
2023-05-17 05:30:00+00:00,50,Neutral,2023-05-17,50,50.142857142857146,56.2,-4.0,2.751622897751123,Neutral
2023-05-18 05:30:00+00:00,51,Neutral,2023-05-18,50,50.0,55.96666666666667,1.0,2.794552524023037,Neutral
2023-05-19 05:30:00+00:00,48,Neutral,2023-05-19,50,49.857142857142854,55.46666666666667,-3.0,2.794552524023037,Neutral
2023-05-20 05:30:00+00:00,48,Neutral,2023-05-20,50,49.857142857142854,55.333333333333336,0.0,2.7688746209726403,Neutral
2023-05-21 05:30:00+00:00,52,Neutral,2023-05-21,50,50.42857142857143,55.4,4.0,3.154739442866981,Neutral
2023-05-22 05:30:00+00:00,49,Neutral,2023-05-22,50,50.285714285714285,55.266666666666666,-3.0,3.3380918415850784,Neutral
2023-05-23 05:30:00+00:00,50,Neutral,2023-05-23,50,49.714285714285715,55.06666666666667,1.0,2.8784916685156485,Neutral
2023-05-24 05:30:00+00:00,50,Neutral,2023-05-24,50,49.714285714285715,54.96666666666667,0.0,2.44948974278312,Neutral
2023-05-25 05:30:00+00:00,51,Neutral,2023-05-25,50,49.714285714285715,54.9,1.0,2.44948974278312,Neutral
2023-05-26 05:30:00+00:00,49,Neutral,2023-05-26,50,49.857142857142854,54.666666666666664,-2.0,2.2677868380553012,Neutral
2023-05-27 05:30:00+00:00,48,Neutral,2023-05-27,50,49.857142857142854,54.3,-1.0,2.3094010767584416,Neutral
2023-05-28 05:30:00+00:00,50,Neutral,2023-05-28,50,49.57142857142857,53.833333333333336,2.0,1.799470821684796,Neutral
2023-05-29 05:30:00+00:00,52,Neutral,2023-05-29,50,50.0,53.43333333333333,2.0,1.511857892036816,Neutral
2023-05-30 05:30:00+00:00,51,Neutral,2023-05-30,50,50.142857142857146,53.13333333333333,-1.0,1.573591584938797,Neutral
2023-05-31 05:30:00+00:00,51,Neutral,2023-05-31,50,50.285714285714285,52.733333333333334,0.0,1.573591584938797,Neutral
2023-06-01 05:30:00+00:00,52,Neutral,2023-06-01,50,50.42857142857143,52.63333333333333,1.0,1.573591584938797,Neutral
2023-06-02 05:30:00+00:00,50,Neutral,2023-06-02,50,50.57142857142857,52.166666666666664,-2.0,1.573591584938797,Neutral
2023-06-03 05:30:00+00:00,53,Neutral,2023-06-03,50,51.285714285714285,51.8,3.0,1.7994708216847968,Neutral
2023-06-04 05:30:00+00:00,52,Neutral,2023-06-04,50,51.57142857142857,51.5,-1.0,1.7994708216847966,Neutral
2023-06-05 05:30:00+00:00,53,Neutral,2023-06-05,50,51.714285714285715,51.266666666666666,1.0,1.6761634196949677,Fear
2023-06-06 05:30:00+00:00,44,Fear,2023-06-06,25,50.714285714285715,50.6,-9.0,3.87298334620738,Neutral
2023-06-07 05:30:00+00:00,53,Neutral,2023-06-07,50,51.0,50.36666666666667,9.0,5.4379618030497685,Neutral
2023-06-08 05:30:00+00:00,50,Neutral,2023-06-08,50,50.714285714285715,50.333333333333336,-3.0,5.5592051504474655,Neutral
2023-06-09 05:30:00+00:00,50,Neutral,2023-06-09,50,50.714285714285715,50.266666666666666,0.0,5.507570547286076,Neutral
2023-06-10 05:30:00+00:00,49,Neutral,2023-06-10,50,50.142857142857146,50.166666666666664,-1.0,5.34967733784453,Neutral
2023-06-11 05:30:00+00:00,47,Neutral,2023-06-11,50,49.42857142857143,50.1,-2.0,5.376314900074364,Neutral
2023-06-12 05:30:00+00:00,47,Neutral,2023-06-12,50,48.57142857142857,50.06666666666667,0.0,5.336308693862284,Neutral
2023-06-13 05:30:00+00:00,45,Neutral,2023-06-13,50,48.714285714285715,49.96666666666667,-2.0,4.059087394500172,Neutral
2023-06-14 05:30:00+00:00,46,Neutral,2023-06-14,50,47.714285714285715,49.833333333333336,1.0,1.4142135623729946,Fear
2023-06-15 05:30:00+00:00,41,Fear,2023-06-15,25,46.42857142857143,49.4,-5.0,1.9760470401186356,Neutral
2023-06-16 05:30:00+00:00,47,Neutral,2023-06-16,50,46.0,49.3,6.0,3.408672412985345,Neutral
2023-06-17 05:30:00+00:00,47,Neutral,2023-06-17,50,45.714285714285715,49.166666666666664,0.0,3.4016802570830036,Neutral
2023-06-18 05:30:00+00:00,49,Neutral,2023-06-18,50,46.0,49.2,2.0,3.4016802570830036,Neutral
2023-06-19 05:30:00+00:00,47,Neutral,2023-06-19,50,46.0,49.166666666666664,-2.0,3.5118845842842066,Neutral
2023-06-20 05:30:00+00:00,49,Neutral,2023-06-20,50,46.57142857142857,49.06666666666667,2.0,3.4572215654164653,Greed
2023-06-21 05:30:00+00:00,59,Greed,2023-06-21,75,48.42857142857143,49.4,10.0,4.980915960897506,Greed
2023-06-22 05:30:00+00:00,65,Greed,2023-06-22,75,51.857142857142854,49.9,6.0,4.117326918327069,Greed
2023-06-23 05:30:00+00:00,65,Greed,2023-06-23,75,54.42857142857143,50.4,0.0,4.117326918327069,Greed
2023-06-24 05:30:00+00:00,62,Greed,2023-06-24,75,56.57142857142857,50.766666666666666,-3.0,4.5617456975946755,Greed
2023-06-25 05:30:00+00:00,64,Greed,2023-06-25,75,58.714285714285715,51.266666666666666,2.0,4.5617456975946755,Greed
2023-06-26 05:30:00+00:00,55,Greed,2023-06-26,75,59.857142857142854,51.5,-9.0,6.121780008803828,Greed
2023-06-27 05:30:00+00:00,59,Greed,2023-06-27,75,61.285714285714285,51.8,4.0,6.214422549122914,Greed
2023-06-28 05:30:00+00:00,62,Greed,2023-06-28,75,61.714285714285715,52.13333333333333,3.0,5.061526214398909,Neutral
2023-06-29 05:30:00+00:00,54,Neutral,2023-06-29,50,60.142857142857146,52.233333333333334,-8.0,5.25538272812241,Greed
2023-06-30 05:30:00+00:00,56,Greed,2023-06-30,75,58.857142857142854,52.4,2.0,5.407226205560016,Greed
2023-07-01 05:30:00+00:00,59,Greed,2023-07-01,75,58.42857142857143,52.63333333333333,3.0,5.563486402641844,Greed
2023-07-02 05:30:00+00:00,63,Greed,2023-07-02,75,58.285714285714285,53.06666666666667,4.0,5.7569833370313725,Greed
2023-07-03 05:30:00+00:00,62,Greed,2023-07-03,75,59.285714285714285,53.36666666666667,-1.0,4.320493798938543,Greed
2023-07-04 05:30:00+00:00,64,Greed,2023-07-04,75,60.0,53.766666666666666,2.0,4.151878519188028,Greed
2023-07-05 05:30:00+00:00,61,Greed,2023-07-05,75,59.857142857142854,54.03333333333333,-3.0,4.220133150686545,Greed
2023-07-06 05:30:00+00:00,56,Greed,2023-07-06,75,60.142857142857146,54.43333333333333,-5.0,3.3523268393900634,Greed
2023-07-07 05:30:00+00:00,55,Greed,2023-07-07,75,60.0,54.5,-1.0,3.287784027201839,Greed
2023-07-08 05:30:00+00:00,58,Greed,2023-07-08,75,59.857142857142854,54.766666666666666,3.0,3.287784027201839,Greed
2023-07-09 05:30:00+00:00,55,Greed,2023-07-09,75,58.714285714285715,54.93333333333333,-3.0,2.8535691936339784,Greed
2023-07-10 05:30:00+00:00,56,Greed,2023-07-10,75,57.857142857142854,55.166666666666664,1.0,2.9680841985232735,Greed
2023-07-11 05:30:00+00:00,57,Greed,2023-07-11,75,56.857142857142854,55.5,1.0,2.8284271247461428,Greed
2023-07-12 05:30:00+00:00,64,Greed,2023-07-12,75,57.285714285714285,56.06666666666667,7.0,3.952094080237381,Greed
2023-07-13 05:30:00+00:00,57,Greed,2023-07-13,75,57.42857142857143,56.46666666666667,-7.0,4.450789122113464,Greed
2023-07-14 05:30:00+00:00,60,Greed,2023-07-14,75,58.142857142857146,56.93333333333333,3.0,4.5355736761106975,Greed
2023-07-15 05:30:00+00:00,56,Greed,2023-07-15,75,57.857142857142854,57.43333333333333,-4.0,4.715728494951228,Greed
2023-07-16 05:30:00+00:00,57,Greed,2023-07-16,75,58.142857142857146,57.766666666666666,1.0,4.572172558506693,Neutral
2023-07-17 05:30:00+00:00,54,Neutral,2023-07-17,50,57.857142857142854,58.0,-3.0,4.715728494951228,Greed
2023-07-18 05:30:00+00:00,56,Greed,2023-07-18,75,57.714285714285715,58.233333333333334,2.0,4.77593172161449,Neutral
2023-07-19 05:30:00+00:00,50,Neutral,2023-07-19,50,55.714285714285715,58.333333333333336,-6.0,3.9999999999999667,Greed
2023-07-20 05:30:00+00:00,56,Greed,2023-07-20,75,55.57142857142857,58.56666666666667,6.0,4.298393941484448,Neutral
2023-07-21 05:30:00+00:00,50,Neutral,2023-07-21,50,54.142857142857146,58.266666666666666,-6.0,4.540820148282395,Neutral
2023-07-22 05:30:00+00:00,52,Neutral,2023-07-22,50,53.57142857142857,57.833333333333336,2.0,4.540820148282395,Neutral
2023-07-23 05:30:00+00:00,54,Neutral,2023-07-23,50,53.142857142857146,57.46666666666667,2.0,4.613644360558583,Greed
2023-07-24 05:30:00+00:00,55,Greed,2023-07-24,75,53.285714285714285,57.233333333333334,1.0,4.488079449258544,Neutral
2023-07-25 05:30:00+00:00,50,Neutral,2023-07-25,50,52.42857142857143,56.766666666666666,-5.0,4.77593172161449,Neutral
2023-07-26 05:30:00+00:00,51,Neutral,2023-07-26,50,52.57142857142857,56.63333333333333,1.0,4.220133150686545,Neutral
2023-07-27 05:30:00+00:00,51,Neutral,2023-07-27,50,51.857142857142854,56.36666666666667,0.0,3.352326839390064,Neutral
2023-07-28 05:30:00+00:00,52,Neutral,2023-07-28,50,52.142857142857146,56.03333333333333,1.0,2.4299715851757697,Neutral
2023-07-29 05:30:00+00:00,52,Neutral,2023-07-29,50,52.142857142857146,55.96666666666667,0.0,2.309401076758446,Neutral
2023-07-30 05:30:00+00:00,52,Neutral,2023-07-30,50,51.857142857142854,55.833333333333336,0.0,2.138089935299334,Neutral
2023-07-31 05:30:00+00:00,50,Neutral,2023-07-31,50,51.142857142857146,55.53333333333333,-2.0,2.138089935299334,Neutral
2023-08-01 05:30:00+00:00,53,Neutral,2023-08-01,50,51.57142857142857,55.2,3.0,1.5118578920368224,Neutral
2023-08-02 05:30:00+00:00,53,Neutral,2023-08-02,50,51.857142857142854,54.9,0.0,1.4960264830861039,Neutral
2023-08-03 05:30:00+00:00,52,Neutral,2023-08-03,50,52.0,54.5,-1.0,1.5735915849388031,Neutral
2023-08-04 05:30:00+00:00,54,Neutral,2023-08-04,50,52.285714285714285,54.266666666666666,2.0,1.7043362064926166,Neutral
2023-08-05 05:30:00+00:00,50,Neutral,2023-08-05,50,52.0,54.06666666666667,-4.0,2.360387377408274,Neutral
2023-08-06 05:30:00+00:00,49,Neutral,2023-08-06,50,51.57142857142857,53.86666666666667,-1.0,2.370453040886353,Neutral
2023-08-07 05:30:00+00:00,49,Neutral,2023-08-07,50,51.42857142857143,53.56666666666667,0.0,2.267786838055306,Neutral
2023-08-08 05:30:00+00:00,54,Neutral,2023-08-08,50,51.57142857142857,53.53333333333333,5.0,2.794552524023041,Neutral
2023-08-09 05:30:00+00:00,50,Neutral,2023-08-09,50,51.142857142857146,53.333333333333336,-4.0,3.207134902949052,Neutral
2023-08-10 05:30:00+00:00,53,Neutral,2023-08-10,50,51.285714285714285,53.2,3.0,3.43649877193686,Neutral
2023-08-11 05:30:00+00:00,51,Neutral,2023-08-11,50,50.857142857142854,52.766666666666666,-2.0,3.4086724129853483,Neutral
2023-08-12 05:30:00+00:00,54,Neutral,2023-08-12,50,51.42857142857143,52.666666666666664,3.0,3.207134902949052,Neutral
2023-08-13 05:30:00+00:00,54,Neutral,2023-08-13,50,52.142857142857146,52.46666666666667,0.0,3.147183169877731,Neutral
2023-08-14 05:30:00+00:00,50,Neutral,2023-08-14,50,52.285714285714285,52.266666666666666,-4.0,3.625307868699827,Neutral
2023-08-15 05:30:00+00:00,53,Neutral,2023-08-15,50,52.142857142857146,52.13333333333333,3.0,3.2366943748507078,Neutral
2023-08-16 05:30:00+00:00,52,Neutral,2023-08-16,50,52.42857142857143,52.06666666666667,-1.0,2.811540841738146,Neutral
2023-08-17 05:30:00+00:00,50,Neutral,2023-08-17,50,52.0,51.86666666666667,-2.0,2.6367367999822604,Fear
2023-08-18 05:30:00+00:00,37,Fear,2023-08-18,25,50.0,51.43333333333333,-13.0,5.477225575051637,Fear
2023-08-19 05:30:00+00:00,39,Fear,2023-08-19,25,47.857142857142854,50.86666666666667,2.0,5.336308693862286,Fear
2023-08-20 05:30:00+00:00,37,Fear,2023-08-20,25,45.42857142857143,50.43333333333333,-2.0,5.255382728122411,Fear
2023-08-21 05:30:00+00:00,38,Fear,2023-08-21,25,43.714285714285715,49.96666666666667,1.0,5.3452248382484635,Fear
2023-08-22 05:30:00+00:00,37,Fear,2023-08-22,25,41.42857142857143,49.4,-1.0,4.956957592256395,Fear
2023-08-23 05:30:00+00:00,37,Fear,2023-08-23,25,39.285714285714285,48.8,0.0,5.014265364224044,Fear
2023-08-24 05:30:00+00:00,41,Fear,2023-08-24,25,38.0,48.5,4.0,5.529143565818156,Fear
2023-08-25 05:30:00+00:00,39,Fear,2023-08-25,25,38.285714285714285,48.1,-2.0,2.2146697055682245,Fear
2023-08-26 05:30:00+00:00,38,Fear,2023-08-26,25,38.142857142857146,47.666666666666664,-1.0,2.115700942049754,Fear
2023-08-27 05:30:00+00:00,38,Fear,2023-08-27,25,38.285714285714285,47.2,0.0,1.9518001458970002,Fear
2023-08-28 05:30:00+00:00,39,Fear,2023-08-28,25,38.42857142857143,46.766666666666666,1.0,1.9518001458970002,Fear
2023-08-29 05:30:00+00:00,39,Fear,2023-08-29,25,38.714285714285715,46.333333333333336,0.0,1.8898223650460677,Neutral
2023-08-30 05:30:00+00:00,49,Neutral,2023-08-30,50,40.42857142857143,46.3,10.0,4.111540089159005,Neutral
2023-08-31 05:30:00+00:00,52,Neutral,2023-08-31,50,42.0,46.266666666666666,3.0,4.035556254807263,Fear
2023-09-01 05:30:00+00:00,40,Fear,2023-09-01,25,42.142857142857146,45.833333333333336,-12.0,6.517376042257361,Fear
2023-09-02 05:30:00+00:00,39,Fear,2023-09-02,25,42.285714285714285,45.4,-1.0,6.517376042257361,Fear
2023-09-03 05:30:00+00:00,40,Fear,2023-09-03,25,42.57142857142857,44.93333333333333,1.0,6.524678426668116,Fear
2023-09-04 05:30:00+00:00,40,Fear,2023-09-04,25,42.714285714285715,44.6,0.0,6.517376042257361,Fear
2023-09-05 05:30:00+00:00,40,Fear,2023-09-05,25,42.857142857142854,44.3,0.0,6.517376042257361,Fear
2023-09-06 05:30:00+00:00,42,Fear,2023-09-06,25,41.857142857142854,44.06666666666667,2.0,5.0332229568471405,Fear
2023-09-07 05:30:00+00:00,41,Fear,2023-09-07,25,40.285714285714285,43.63333333333333,-1.0,4.720774754816631,Neutral
2023-09-08 05:30:00+00:00,46,Neutral,2023-09-08,50,41.142857142857146,43.5,5.0,2.115700942049754,Fear
2023-09-09 05:30:00+00:00,41,Fear,2023-09-09,25,41.42857142857143,43.1,-5.0,3.039423504234805,Fear
2023-09-10 05:30:00+00:00,40,Fear,2023-09-10,25,41.42857142857143,42.733333333333334,-1.0,3.055050463303851,Fear
2023-09-11 05:30:00+00:00,40,Fear,2023-09-11,25,41.42857142857143,42.266666666666666,0.0,3.055050463303851,Fear
2023-09-12 05:30:00+00:00,30,Fear,2023-09-12,25,40.0,41.46666666666667,-10.0,4.85994317035162,Fear
2023-09-13 05:30:00+00:00,41,Fear,2023-09-13,25,39.857142857142854,41.166666666666664,11.0,6.743603671345924,Neutral
2023-09-14 05:30:00+00:00,45,Neutral,2023-09-14,50,40.42857142857143,40.9,4.0,6.900655593423524,Neutral
2023-09-15 05:30:00+00:00,45,Neutral,2023-09-15,50,40.285714285714285,40.666666666666664,0.0,6.618876325292953,Fear
2023-09-16 05:30:00+00:00,43,Fear,2023-09-16,25,40.57142857142857,40.43333333333333,-2.0,6.343350474165445,Neutral
2023-09-17 05:30:00+00:00,46,Neutral,2023-09-17,50,41.42857142857143,40.733333333333334,3.0,6.388233230676816,Neutral
2023-09-18 05:30:00+00:00,46,Neutral,2023-09-18,50,42.285714285714285,40.96666666666667,0.0,6.388233230676816,Neutral
2023-09-19 05:30:00+00:00,46,Neutral,2023-09-19,50,44.57142857142857,41.266666666666666,0.0,4.3479606604431975,Neutral
2023-09-20 05:30:00+00:00,47,Neutral,2023-09-20,50,45.42857142857143,41.56666666666667,1.0,2.0354009783963662,Neutral
2023-09-21 05:30:00+00:00,47,Neutral,2023-09-21,50,45.714285714285715,41.9,0.0,1.4960264830861056,Fear
2023-09-22 05:30:00+00:00,43,Fear,2023-09-22,25,45.42857142857143,42.1,-4.0,2.2146697055682254,Neutral
2023-09-23 05:30:00+00:00,47,Neutral,2023-09-23,50,46.0,42.3,4.0,2.57275098271235,Fear
2023-09-24 05:30:00+00:00,44,Fear,2023-09-24,25,45.714285714285715,42.46666666666667,-3.0,2.627691364061169,Neutral
2023-09-25 05:30:00+00:00,47,Neutral,2023-09-25,50,45.857142857142854,42.766666666666666,3.0,2.91138978431096,Neutral
2023-09-26 05:30:00+00:00,46,Neutral,2023-09-26,50,45.857142857142854,43.03333333333333,-1.0,2.9439202887759053,Fear
2023-09-27 05:30:00+00:00,44,Fear,2023-09-27,25,45.42857142857143,43.2,-2.0,2.9920529661723396,Neutral
2023-09-28 05:30:00+00:00,46,Neutral,2023-09-28,50,45.285714285714285,43.43333333333333,2.0,3.1320159337914535,Neutral
2023-09-29 05:30:00+00:00,48,Neutral,2023-09-29,50,46.0,43.4,2.0,2.690370836538149,Neutral
2023-09-30 05:30:00+00:00,47,Neutral,2023-09-30,50,46.0,43.233333333333334,-1.0,2.3094010767584474,Neutral
2023-10-01 05:30:00+00:00,48,Neutral,2023-10-01,50,46.57142857142857,43.5,1.0,1.902379462422616,Neutral
2023-10-02 05:30:00+00:00,50,Neutral,2023-10-02,50,47.0,43.86666666666667,2.0,1.7182493859683743,Neutral
2023-10-03 05:30:00+00:00,50,Neutral,2023-10-03,50,47.57142857142857,44.2,0.0,1.6183471874252946,Neutral
2023-10-04 05:30:00+00:00,49,Neutral,2023-10-04,50,48.285714285714285,44.5,-1.0,1.3801311186846152,Neutral
2023-10-05 05:30:00+00:00,48,Neutral,2023-10-05,50,48.57142857142857,44.766666666666666,-1.0,1.3801311186846152,Neutral
2023-10-06 05:30:00+00:00,50,Neutral,2023-10-06,50,48.857142857142854,45.03333333333333,2.0,1.3801311186846152,Neutral
2023-10-07 05:30:00+00:00,49,Neutral,2023-10-07,50,49.142857142857146,45.3,-1.0,1.3801311186846152,Neutral
2023-10-08 05:30:00+00:00,50,Neutral,2023-10-08,50,49.42857142857143,45.43333333333333,1.0,1.3801311186846152,Neutral
2023-10-09 05:30:00+00:00,50,Neutral,2023-10-09,50,49.42857142857143,45.733333333333334,0.0,1.1547005383791402,Neutral
2023-10-10 05:30:00+00:00,50,Neutral,2023-10-10,50,49.42857142857143,46.06666666666667,0.0,1.1547005383791402,Neutral
2023-10-11 05:30:00+00:00,47,Neutral,2023-10-11,50,49.142857142857146,46.3,-3.0,1.603567451474466,Neutral
2023-10-12 05:30:00+00:00,45,Neutral,2023-10-12,50,48.714285714285715,46.8,-2.0,1.7182493859683743,Fear
2023-10-13 05:30:00+00:00,44,Fear,2023-10-13,25,47.857142857142854,46.9,-1.0,1.345185418269003,Neutral
2023-10-14 05:30:00+00:00,47,Neutral,2023-10-14,50,47.57142857142857,46.96666666666667,3.0,1.9760470401186425,Neutral
2023-10-15 05:30:00+00:00,45,Neutral,2023-10-15,50,46.857142857142854,46.96666666666667,-2.0,1.9760470401186427,Neutral
2023-10-16 05:30:00+00:00,47,Neutral,2023-10-16,50,46.42857142857143,47.1,2.0,2.2253945610566896,Neutral
2023-10-17 05:30:00+00:00,52,Neutral,2023-10-17,50,46.714285714285715,47.3,5.0,3.0394235042348052,Neutral
2023-10-18 05:30:00+00:00,50,Neutral,2023-10-18,50,47.142857142857146,47.43333333333333,-2.0,2.878491668515653,Neutral
2023-10-19 05:30:00+00:00,52,Neutral,2023-10-19,50,48.142857142857146,47.63333333333333,2.0,2.7080128015452725,Neutral
2023-10-20 05:30:00+00:00,53,Neutral,2023-10-20,50,49.42857142857143,47.833333333333336,1.0,2.563479777846573,Greed
2023-10-21 05:30:00+00:00,63,Greed,2023-10-21,75,51.714285714285715,48.36666666666667,10.0,4.1918287860346,Neutral
2023-10-22 05:30:00+00:00,53,Neutral,2023-10-22,50,52.857142857142854,48.7,-10.0,6.175990377490632,Neutral
2023-10-23 05:30:00+00:00,53,Neutral,2023-10-23,50,53.714285714285715,48.9,0.0,6.175990377490632,Greed
2023-10-24 05:30:00+00:00,66,Greed,2023-10-24,75,55.714285714285715,49.63333333333333,13.0,7.6376261582597165,Greed
2023-10-25 05:30:00+00:00,72,Greed,2023-10-25,75,58.857142857142854,50.46666666666667,6.0,7.537209285241026,Greed
2023-10-26 05:30:00+00:00,71,Greed,2023-10-26,75,61.57142857142857,51.3,-1.0,7.696628822938974,Greed
2023-10-27 05:30:00+00:00,70,Greed,2023-10-27,75,64.0,52.166666666666664,-1.0,7.807200583588249,Greed
2023-10-28 05:30:00+00:00,65,Greed,2023-10-28,75,64.28571428571429,52.8,-5.0,7.432233529572047,Greed
2023-10-29 05:30:00+00:00,72,Greed,2023-10-29,75,67.0,53.6,7.0,6.183695920571691,Greed
2023-10-30 05:30:00+00:00,68,Greed,2023-10-30,75,69.14285714285714,54.3,-4.0,6.6440091167048285,Greed
2023-10-31 05:30:00+00:00,66,Greed,2023-10-31,75,69.14285714285714,54.9,-2.0,4.6904157598234,Greed
2023-11-01 05:30:00+00:00,66,Greed,2023-11-01,75,68.28571428571429,55.43333333333333,0.0,3.891382420536032,Greed
2023-11-02 05:30:00+00:00,72,Greed,2023-11-02,75,68.42857142857143,56.166666666666664,6.0,4.670066788550624,Greed
2023-11-03 05:30:00+00:00,65,Greed,2023-11-03,75,67.71428571428571,56.7,-7.0,5.407226205560015,Greed
2023-11-04 05:30:00+00:00,68,Greed,2023-11-04,75,68.14285714285714,57.36666666666667,3.0,5.191568255583343,Greed
2023-11-05 05:30:00+00:00,70,Greed,2023-11-05,75,67.85714285714286,58.03333333333333,2.0,4.423960733486261,Greed
2023-11-06 05:30:00+00:00,74,Greed,2023-11-06,75,68.71428571428571,58.86666666666667,4.0,4.3369947901194825,Greed
2023-11-07 05:30:00+00:00,68,Greed,2023-11-07,75,69.0,59.46666666666667,-6.0,4.990467102863382,Greed
2023-11-08 05:30:00+00:00,66,Greed,2023-11-08,75,69.0,60.0,-2.0,5.066228051190194,Greed
2023-11-09 05:30:00+00:00,69,Greed,2023-11-09,75,68.57142857142857,60.63333333333333,3.0,4.577377082170604,Greed
2023-11-10 05:30:00+00:00,70,Greed,2023-11-10,75,69.28571428571429,61.4,1.0,3.545621041711635,Greed
